Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
Phoenix AZ|Scalp Micropigmentation(SMP)|Hands On Class|School of Glamology,"This course will prepare you for a successful career performing services for clients in need. We are a licensed institution! 🚀 Are you ready to break into the high-demand, high-income field of Scalp Micropigmentation (SMP)? This cutting-edge, non-surgical procedure is revolutionizing the hair restoration industry, helping clients regain confidence by creating the appearance of fuller hair. Whether you want to work in a salon, open your own business, or expand your beauty services, this training will set you apart! 🔹 ✔️ Scalp Micropigmentation Techniques – Natural-looking hair follicle replication ✔️ Hairline Design & Density Techniques – Customize looks for each client ✔️ Color Theory & Pigment Selection – Achieve seamless blending ✔️ Machine Operation & Needle Techniques – Learn proper depth and precision ✔️ Client Consultation & Scalp Analysis – Tailoring services for individual needs ✔️ Aftercare & Touch-Up Guidelines – Ensure long-lasting, flawless results 💰 Earning Potential: After completing this course, you can add an additional $6,000–$10,000+ per month to your business! 🔥 Limited Spots Available – No More Than 6 Students Per Class! 🔥 🎓 The School of Glamology is a licensed institution with licensed estheticians and licensed instructors, exceeding industry standards. We are committed to providing the highest quality training so you leave fully confident in your skills and ready to grow your beauty business. Unlike other training programs that leave you on your own after class, we provide ongoing mentorship and even offer one FREE refresher course within a year of your initial training! 📚 ✔️ Scalp Micropigmentation Application for Hair Loss & Balding ✔️ Proper Machine & Needle Usage for Realistic Results ✔️ Blending Techniques for a Natural Hairline Appearance ✔️ Scalp Anatomy, Sanitation & Contraindications ✔️ Pricing & Business Growth Strategies ✔️ Marketing Your SMP Business for Maximum Success 🛠️ ✅ Complete Professional SMP Kit (Includes all tools & supplies) ✅ Industry-Recognized Certificate from The School of Glamology ✅ Hands-on Training with Licensed Instructors ✅ One Free Refresher Course (Valid for 1 Year!) ✅ Lifetime Post-Class Support 💼 💵 Total Investment: $2,500 💰 Deposit: $500 (Remaining $2,000 due on class day) 📅 Choose Your Own Training Date! Call 619.928.4526 💳 💰 Need Financing? We Got You Covered! 💰 We offer flexible financing options through: ✅ Affirm & Sezzle – Apply here: ✅ Flexxbuy – Apply here: 📞 Questions? Need a private class? Call 619-928-4526 📌 To ensure you are fully prepared for the hands-on training, you will receive a series of instructional videos and course manuals 2-3 days before class. ✅ These materials MUST be reviewed and completed before attending class. ✅ This is essential to ensure you are ready for all the hands-on training. ✅ Failure to complete the pre-class materials may affect your ability to participate in the live training. ⏳ ⏰ Class timing may vary depending on the number of students enrolled. • Smaller classes (1-2 students) may take less time. • Larger classes (6-8 students) may require additional time. 🚀 No student will be rushed! We are dedicated to ensuring that every student receives the proper time and attention needed to master each technique. If extra time is required, we will accommodate to ensure you leave confident in your skills. ❗ 🚨 No cosmetology or esthetics license is required to take this class. 📌 However, state regulations vary when it comes to practicing scalp micropigmentation in a salon setting. We strongly encourage students to check their state’s guidelines for any licensing requirements necessary to work professionally. No one will be denied their right to learn this skill! 💪✨ 📲 📩 For Questions, Contact Us: info@schoolofglamology.com 📢 Follow Us for Training Updates & Success Stories! 📸 Instagram: 📘 Facebook: ⚠️ 🚫 All deposits and training fees are non-refundable. Once you are trained, you cannot return the knowledge we have provided you, which is why no refunds will be given for any reason. 🚫 If you are unable to attend your scheduled class, your deposit will not be refunded. However, you are welcome to join the next available course date, as long as we receive at least 48 hours’ notice. 🚫 No exceptions will be made to this policy. _______________________________________OPTIONAL___________________________________________________ 💻 Can’t make it to an in-person class? No problem! Our LIVE, hands-on online training gives you the same high-quality education and hands-on experience—but with the added benefit of one-on-one instruction and flexible scheduling! 💻 How Online Training Works: 1️⃣ Pay in Full – Secure your spot and receive instant access to pre-class materials. 2️⃣ We Ship Your Complete Kit – Everything you need for training is delivered straight to your door. 3️⃣ Schedule Your Live Virtual Training – Once your kit arrives, you’ll book your private online session at a time that works for you! 4️⃣ Face-to-Face Hands-On Learning – Work directly with a licensed instructor in a live, interactive session to master your techniques. 💡 Same Training, Same Price, Extra Flexibility! ✔️ 100% Live & Interactive – No Pre-Recorded Videos ✔️ One-on-One Instruction for Personalized Guidance ✔️ Hands-On Training with Real-Time Instructor Feedback ✔️ Includes a Complete Professional Kit ✔️ Industry-Recognized Certification Upon Completion ✔️ Ongoing Support & Mentorship After Training 📩 Ready to Enroll? Click the link below to purchase your online course and start your training today! 🔗 🚀 Get trained from anywhere in the world—on YOUR schedule—without sacrificing quality!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F953796153%2F151896068309%2F1%2Foriginal.20250205-215324?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.507575757576&fp-y=0.460966542751&s=a86b3e95e1988d64de9fb4e889acb05a,Multiple dates,,,,Regus - Phoenix - Washington at Sky Harbor,4600 East Washington Street,300 Phoenix,AZ,85034,https://eventbrite.com/e/phoenix-azscalp-micropigmentationsmphands-on-classschool-of-glamology-tickets-1261897733089?aff=ebdssbdestsearch&_gl=1*81psth*_up*MQ..*_ga*MTI1OTgwNjE0My4xNzc2MzIyMjgw*_ga_TQVES5V6SH*czE3NzYzMjIyNzkkbzEkZzAkdDE3NzYzMjIyNzkkajYwJGwwJGgw
Phoenix AZ|Scalp Micropigmentation(SMP)|Hands On Class|School of Glamology,"This course will prepare you for a successful career performing services for clients in need. We are a licensed institution! 🚀 Are you ready to break into the high-demand, high-income field of Scalp Micropigmentation (SMP)? This cutting-edge, non-surgical procedure is revolutionizing the hair restoration industry, helping clients regain confidence by creating the appearance of fuller hair. Whether you want to work in a salon, open your own business, or expand your beauty services, this training will set you apart! 🔹 ✔️ Scalp Micropigmentation Techniques – Natural-looking hair follicle replication ✔️ Hairline Design & Density Techniques – Customize looks for each client ✔️ Color Theory & Pigment Selection – Achieve seamless blending ✔️ Machine Operation & Needle Techniques – Learn proper depth and precision ✔️ Client Consultation & Scalp Analysis – Tailoring services for individual needs ✔️ Aftercare & Touch-Up Guidelines – Ensure long-lasting, flawless results 💰 Earning Potential: After completing this course, you can add an additional $6,000–$10,000+ per month to your business! 🔥 Limited Spots Available – No More Than 6 Students Per Class! 🔥 🎓 The School of Glamology is a licensed institution with licensed estheticians and licensed instructors, exceeding industry standards. We are committed to providing the highest quality training so you leave fully confident in your skills and ready to grow your beauty business. Unlike other training programs that leave you on your own after class, we provide ongoing mentorship and even offer one FREE refresher course within a year of your initial training! 📚 ✔️ Scalp Micropigmentation Application for Hair Loss & Balding ✔️ Proper Machine & Needle Usage for Realistic Results ✔️ Blending Techniques for a Natural Hairline Appearance ✔️ Scalp Anatomy, Sanitation & Contraindications ✔️ Pricing & Business Growth Strategies ✔️ Marketing Your SMP Business for Maximum Success 🛠️ ✅ Complete Professional SMP Kit (Includes all tools & supplies) ✅ Industry-Recognized Certificate from The School of Glamology ✅ Hands-on Training with Licensed Instructors ✅ One Free Refresher Course (Valid for 1 Year!) ✅ Lifetime Post-Class Support 💼 💵 Total Investment: $2,500 💰 Deposit: $500 (Remaining $2,000 due on class day) 📅 Choose Your Own Training Date! Call 619.928.4526 💳 💰 Need Financing? We Got You Covered! 💰 We offer flexible financing options through: ✅ Affirm & Sezzle – Apply here: ✅ Flexxbuy – Apply here: 📞 Questions? Need a private class? Call 619-928-4526 📌 To ensure you are fully prepared for the hands-on training, you will receive a series of instructional videos and course manuals 2-3 days before class. ✅ These materials MUST be reviewed and completed before attending class. ✅ This is essential to ensure you are ready for all the hands-on training. ✅ Failure to complete the pre-class materials may affect your ability to participate in the live training. ⏳ ⏰ Class timing may vary depending on the number of students enrolled. • Smaller classes (1-2 students) may take less time. • Larger classes (6-8 students) may require additional time. 🚀 No student will be rushed! We are dedicated to ensuring that every student receives the proper time and attention needed to master each technique. If extra time is required, we will accommodate to ensure you leave confident in your skills. ❗ 🚨 No cosmetology or esthetics license is required to take this class. 📌 However, state regulations vary when it comes to practicing scalp micropigmentation in a salon setting. We strongly encourage students to check their state’s guidelines for any licensing requirements necessary to work professionally. No one will be denied their right to learn this skill! 💪✨ 📲 📩 For Questions, Contact Us: info@schoolofglamology.com 📢 Follow Us for Training Updates & Success Stories! 📸 Instagram: 📘 Facebook: ⚠️ 🚫 All deposits and training fees are non-refundable. Once you are trained, you cannot return the knowledge we have provided you, which is why no refunds will be given for any reason. 🚫 If you are unable to attend your scheduled class, your deposit will not be refunded. However, you are welcome to join the next available course date, as long as we receive at least 48 hours’ notice. 🚫 No exceptions will be made to this policy. _______________________________________OPTIONAL___________________________________________________ 💻 Can’t make it to an in-person class? No problem! Our LIVE, hands-on online training gives you the same high-quality education and hands-on experience—but with the added benefit of one-on-one instruction and flexible scheduling! 💻 How Online Training Works: 1️⃣ Pay in Full – Secure your spot and receive instant access to pre-class materials. 2️⃣ We Ship Your Complete Kit – Everything you need for training is delivered straight to your door. 3️⃣ Schedule Your Live Virtual Training – Once your kit arrives, you’ll book your private online session at a time that works for you! 4️⃣ Face-to-Face Hands-On Learning – Work directly with a licensed instructor in a live, interactive session to master your techniques. 💡 Same Training, Same Price, Extra Flexibility! ✔️ 100% Live & Interactive – No Pre-Recorded Videos ✔️ One-on-One Instruction for Personalized Guidance ✔️ Hands-On Training with Real-Time Instructor Feedback ✔️ Includes a Complete Professional Kit ✔️ Industry-Recognized Certification Upon Completion ✔️ Ongoing Support & Mentorship After Training 📩 Ready to Enroll? Click the link below to purchase your online course and start your training today! 🔗 🚀 Get trained from anywhere in the world—on YOUR schedule—without sacrificing quality!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F953796153%2F151896068309%2F1%2Foriginal.20250205-215324?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.507575757576&fp-y=0.460966542751&s=a86b3e95e1988d64de9fb4e889acb05a,Multiple dates,,,,Regus - Phoenix - Washington at Sky Harbor,4600 East Washington Street,300 Phoenix,AZ,85034,https://eventbrite.com/e/phoenix-azscalp-micropigmentationsmphands-on-classschool-of-glamology-tickets-1263543224799?aff=ebdssbdestsearch&_gl=1*12rwznv*_up*MQ..*_ga*MTI1OTgwNjE0My4xNzc2MzIyMjgw*_ga_TQVES5V6SH*czE3NzYzMjIyNzkkbzEkZzAkdDE3NzYzMjIyNzkkajYwJGwwJGgw
"Pre-Sales Product Demo Presentation: 1 Day Training in Phoenix, AZ","Deliver compelling product demonstrations that showcase features, solve client problems, and strengthen adoption. Save Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,24th At Camelback,2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/pre-sales-product-demo-presentation-1-day-training-in-phoenix-az-tickets-1979285484164?aff=ebdssbdestsearch
"Cross-Cultural Communication for Global Teams: 1 Day Course | Phoenix, AZ","Develop cultural intelligence and communication agility to collaborate effectively across diverse teams and global workplaces. Save Duration: 1 Full Day (8 Hours) In today’s globalized workplace, success depends on how effectively you can communicate and collaborate across cultures. This course helps professionals build Through By the end of this session, you’ll be equipped to By the end of this course, you will be able to: This course is ideal for professionals who work in international or culturally diverse environments, including: Do you want to communicate effectively in today’s global, multicultural workplace? If you’re part of a diverse team or work with international clients, this program will help you Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/cross-cultural-communication-for-global-teams-1-day-course-phoenix-az-tickets-1979964781962?aff=ebdssbdestsearch
"Sharpening Chisels, Plane Irons, and Scrapers","Sharpening Chisels, Plane Irons, and Scrapers It is nearly impossible to do good work with dull tools. We will show you how to put a razor-sharp edge on your chisels and plane irons. We will also cover the proper sharpening of scrapers. Feel free to bring a chisel, plane iron and/or a scraper. By the end of the class, you will have sharp tools and the skills to sharpen more!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066231273%2F166473302630%2F1%2Foriginal.20250703-185517?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=6ed5f1e21033d4f5b9c322eddd603ce2,Multiple dates,,,,Rockler Woodworking and Hardware - Phoenix,4626 E Thunderbird Rd Ste 110,Phoenix,AZ,85032,https://eventbrite.com/e/sharpening-chisels-plane-irons-and-scrapers-tickets-1267777760409
"Motivational Interviewing for HR & Leaders – 1 Day Course in Phoenix, AZ","Strengthen employee engagement and performance through motivational interviewing techniques for HR professionals and organizational leaders. Save Duration: 1 Full Day (8 Hours) This 1 Day intensive course introduces HR professionals and leaders to By the end of this course, you will be able to: In today’s corporate environment, leaders and HR professionals must inspire performance and engagement without relying solely on authority or incentives. This course equips participants with Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/motivational-interviewing-for-hr-leaders-1-day-course-in-phoenix-az-tickets-1980616318726?aff=ebdssbdestsearch
"Building Workplace Coaching Skills: 1 Day Course in Phoenix, AZ","From feedback to development: Learn frameworks and techniques to strengthen team performance and build self-reliant employees. Save Duration: 1 Full Day (8 Hours) In today’s evolving workplace, By the end of this course, you will be able to: This course is ideal if you want to Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180828846%2F2740397811611%2F1%2Foriginal.20260327-115143?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=7302d75d0493ca1b5d563fe362e298b7,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/building-workplace-coaching-skills-1-day-course-in-phoenix-az-tickets-1980441055509?aff=ebdssbdestsearch
Phoenix Online Mixer - Make New Friends (33-42 group),"Join for a social singles mixer and make new friends! Do you agree life is best lived having fun with friends? Then this Mixer is for you! 👍 Whether you're new in town, local, or just wanting to make new friends - join our fun group and get to connect with fun people you won't meet otherwise. Clear your schedule and join our fun group! You'll make friends in no time. Group members are friendly and easy going, it's okay if you join a little late. You can take a break and re-join anytime during the event! After you book a ticket, you'll get an email with a link to complete the registration. If you're on the cusp of two age groups, you can join both age groups with one ticket. Book one ticket and the next ticket will be free to book through your The Fun Singles account. Dress code: smart casual Communicate live through a series of video chats - a proven format, it's fun, engaging and relaxed. Perfect solution to stay safe and socialize from home! NO SOFTWARE TO DOWNLOAD! The event is run entirely in your browser on The Fun Singles website. Get a ticket to this event and join UNLIMITED weekly events for FREE (Mixer, Happy Hour and Speed Dating events). Nop. But you need to complete your free The Fun Singles profile with the email you registered with eventbrite. Please use the link in the email we send you after you book a ticket. Yes, you can email us support@thefunsingles.com or Message the Customer Support on The Fun Singles. No refunds. Sorry, these events take a lot of time and effort to put together. Instead we allow transfers to another event or extending your free pass. We always make sure you get a chance to meet a good number of people with each purchased ticket. Yes. You can update any info on TheFunSingles.com profile. Please contact Support if you have any questions. Yes. You can join the event late and you can take breaks anytie during the event. The app will queue your speed dates and connect you when you re-join the event. After you purchase your first ticket and complete the registration and get a free pass and you can join upcoming weekly events for free through The Fun Singles website. $24.99 comes with ONE month free pass. This means by joining this events you also get a free pass to join the upcoming events for free in the next one month. $49.98 comes with THREE months free pass. This means by joining this events you also get a free pass to join the upcoming events for free in the next three months.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1016312993%2F2735577796041%2F1%2Foriginal.20250424-213526?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=cf03f339c1ffcc00117ea5f3e4aaf862,Multiple dates,,,,Phoenix Online Event,Online Event,Phoenix,AZ,85004,https://eventbrite.com/e/phoenix-online-mixer-make-new-friends-33-42-group-tickets-1340181461829
Central Phoenix Screamix Ghost Tour,"Join us for our spooky adventure through the haunted heart of Central Phoenix! Have you ever wanted to uncover the stories behind some of the most iconic haunted locations in downtown Phoenix — like the legendary Hotel San Carlos or the beautifully eerie Orpheum Theatre? Then this tour is for you. Join us for Central Phoenix Screamix — a haunted history experience where you'll hear chilling tales, learn about Phoenix's fascinating past and paranormal present, and even do some ghost hunting at select outdoor spots using real paranormal tools. Tour Stops Include: 🏨 Hotel San Carlos 🏢 Westward Ho 🏛️ A.E. England Building ⛪ First Baptist Church 🌀 Phoenix Masonic Temple ⚰️ Adams Street Morgue 🎭 Orpheum Theater Why wait until Halloween to get spooky? 🎟️ Tours run every Friday and Saturday at 8 PM 📍Meet by Chase Tower 🔗 Book now at GetGhostedPhoenix.com 🚪NOTE: This is an outdoor-only walking tour—we don’t go inside the buildings, but we do ghost hunt at two haunted locations along the route.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F950426973%2F1954096559783%2F1%2Foriginal.20250201-220829?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.50946969697&fp-y=0.536544850498&s=5e2a704e82e61d62e6003cb0ff8ba060,Multiple dates,,,,Chase Tower,201 North 1st Street,Phoenix,AZ,85004,https://eventbrite.com/e/central-phoenix-screamix-ghost-tour-tickets-1680080188069
IZW WANTED: DEAD OR ALIVE 2 featuring HORNSWOGGLE (Live Pro Wrestling),IZW WANTED: DEAD OR ALIVE 2 featuring HORNSWOGGLE (Live Pro Wrestling) sponsored by 3D Sports Cards & Collectibles! Get ready for another electrifying night of COMBO TICKETS AVAILABLE - for just $60 you get an event ticket + a ticket to 3D Sports Cards & Collectibles,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178010682%2F136205161471%2F1%2Foriginal.20260220-091845?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=69d4fea0c151adbd3f68d887dc323c3b,05/09/2026,07:00 PM,05/09/2026,09:30 PM,Bull Shooters,3337 West Peoria Avenue,Phoenix,AZ,85029,https://eventbrite.com/e/izw-wanted-dead-or-alive-2-featuring-hornswoggle-live-pro-wrestling-tickets-1983601972898
"Coaching Skills for Managerial Success: 1 Day Training in Phoenix, AZ","Step beyond traditional management and master coaching techniques that inspire lasting growth and motivation. Save Duration: 1 Full Day (8 Hours) Great managers don’t just direct — they By the end of this course, you will be able to: This course is ideal for leaders who want to Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181082176%2F2740397811611%2F1%2Foriginal.20260331-111434?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=5d55278374373fe0a5b23df8f2c50c01,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/coaching-skills-for-managerial-success-1-day-training-in-phoenix-az-tickets-1980436191962?aff=ebdssbdestsearch
"Strategic Stakeholder Management – 1 Day Session in Phoenix, AZ","Learn how to manage stakeholder expectations, build strong relationships, and improve business outcomes through effective communication. Save This course explains how businesses can successfully manage relationships with key stakeholders such as customers, employees, management, partners, regulators, and investors. • Understand the role of stakeholders in business success • Business owners and entrepreneurs This course focuses on Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/strategic-stakeholder-management-1-day-session-in-phoenix-az-tickets-1980689192694?aff=ebdssbdestsearch
DRAWING with M.A.R.C.U.S. Art,Join M.A.R.C.U.S. Art Drawing! Free monthly workshops to help youth thrive through creativity. No experience needed! Join us at Phoenix Center for the Arts for a powerful and playful art experience led by the incredible Marcus Jackson! The 🗓️ 📍 ✨ No experience needed—just bring your energy and imagination!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1114445933%2F176555301035%2F1%2Foriginal.20250904-171059?w=600&auto=format%2Ccompress&q=75&sharp=10&s=c925d4f50d99176d97dca31ec32723bc,Multiple dates,,,,Phoenix Center for the Arts,1202 North 3rd Street,Phoenix,AZ,85004,https://eventbrite.com/e/drawing-with-marcus-art-tickets-1664936954249
Zumba Fitness at Loco Dojo,"Once the Latin and World rhythms take over, you'll see why Zumba Fitness classes are often called exercise in disguise. Experience the ultimate ""exercise in disguise"" with Zumba Fitness at Loco Dojo. Our high-energy dance fitness party takes the ""work"" out of workout by mixing low-intensity and high-intensity moves for an interval-style, calorie-burning experience. Whether you are a seasoned dancer or have two left feet, our Zumba classes are designed for all ages and fitness levels, ensuring everyone leaves feeling energized and empowered! Our Zumba sessions provide a total body workout by combining all the essential elements of fitness: How Zumba DeliversCardioHigh-energy Latin and World rhythms keep your heart rate up and burn calories. Dynamic dance moves engage your core, legs, and arms for total body toning. Fluid transitions and rhythmic movements improve coordination and range of motion. The infectious music and community atmosphere provide a ""serious dose of awesome."" At Loco Dojo, we believe in a positive transformation that starts with movement. Our Zumba classes are more than just a workout; they are a celebration of what your body can do. Join our vibrant community and discover why Zumba is the world's most popular dance fitness program. Zumba at Loco Dojo is for everyone! We welcome all ages and skill levels to join our inclusive and supportive environment. If you're looking for a fun way to stay active, relieve stress, and meet great people, this is the class for you. Don't wait—sign up now and get ready to dance your way to a healthier, happier you!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177448847%2F2991446569035%2F1%2Foriginal.20260213-081032?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=bdf6b68e2cddbbbf68105d4d93bd353a,Multiple dates,,,,Loco Dojo,1510 East Bell Road,Phoenix,AZ,85022,https://eventbrite.com/e/zumba-fitness-at-loco-dojo-tickets-1983064842326
"Technical Writing for Non-Technical Roles – 1 Day Course in Phoenix, AZ","Learn to write clear, structured technical documents that communicate complex ideas simply and professionally. Save This course helps non-technical professionals develop strong technical writing skills without requiring technical expertise. • Understand the fundamentals of technical writing • Non-technical professionals This course is designed specifically for professionals without technical backgrounds. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180825552%2F2740397811611%2F1%2Foriginal.20260327-105148?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=a6eda8557467c922e51516e353999498,Multiple dates,,,,24th At Camelback,2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/technical-writing-for-non-technical-roles-1-day-course-in-phoenix-az-tickets-1980068985638?aff=ebdssbdestsearch
"Go-To-Market Blueprint: Hands-On 1 Day Workshop in Phoenix, AZ","Want to turn your product into a market winner? Learn how to craft, launch, and measure GTM strategies that accelerate business growth. Save Duration: 1 Full Day (8 Hours) This dynamic By the end of this course, you will: Launching a product or service without a clear strategy can cost valuable time and money. This course helps you avoid those pitfalls by equipping you with structured methods and insights used by successful global companies. With our expert trainers, you gain actionable tools to map your customer journey, align internal teams, and optimize your launch for maximum impact. Whether you're planning your first launch or refining an existing GTM approach, this program ensures you're positioned to win in competitive markets. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer tailored",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176440957%2F2740397811611%2F1%2Foriginal.20260202-115950?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d046d01ddb8387e6bbad7913750b28b1,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/go-to-market-blueprint-hands-on-1-day-workshop-in-phoenix-az-tickets-1974572844532?aff=ebdssbdestsearch
"Emotional Intelligence at Work: 1 Day Session in Phoenix, AZ","Become a more empathetic leader—learn key emotional intelligence skills that enhance teamwork, trust, and workplace culture. Save Duration: 1 Full Day (8 Hours) The Managers, team leaders, HR professionals, and individuals seeking personal growth. This course is ideal for anyone seeking to accelerate personal and professional growth by mastering emotional intelligence. Through role-play, real scenarios, and self-awareness exercises, you’ll gain insights into emotional patterns and learn strategies to use emotions as leaders instead of letting them control outcomes. The lessons apply across industries, helping you improve teamwork, leadership, and customer relationships. You’ll leave not just with knowledge, but with actionable habits that promote success and well-being in everyday life. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1127821733%2F2740397811611%2F1%2Foriginal.20250918-052112?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f89a1863f7da00f2d4f4efdf24e6ba66,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/emotional-intelligence-at-work-1-day-session-in-phoenix-az-tickets-1975406835020?aff=ebdssbdestsearch
