Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
"CISA Exam Prep In-Person Course in Phoenix, AZ","CISA 4 days In-person exam preparation guaranteed to run training with certified ISACA instructors in over 120 cities every week Confirmed CISA In-person exam prep training every month by ISACA certified instructors on official CISA course materials The The CISA exam evaluates candidates across Certification Planner’s CISA training bootcamp is designed by industry experts and delivered by With a Certification Planner is a trusted name in certification training, known for quality, commitment, and consistency. Our programs are designed not just for passing exams—but for building confidence, expertise, and career momentum. With thousands of professionals trained and certified, a 98.23% success rate, and 5-star instructor reviews, we’re here to help you We host Check schedules on Eventbrite or visit To earn the CISA credential, candidates must have Training a team of 📩 Contact: PMP | CAPM | PgMP | CISSP | Salesforce Admin | CISM | Lean Six Sigma | ITIL | PMI-ACP | and more.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176906251%2F400103897473%2F1%2Foriginal.20260206-200024?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=09b08cb7545a39c43705346fc5efcb63,Multiple dates,,,,CenturyLink Tower,20 East Thomas Road,Phoenix,AZ,85012,https://eventbrite.com/e/cisa-exam-prep-in-person-course-in-phoenix-az-tickets-1982585788463
Holy Fire® III Reiki Training - Levels I & II,"Join us for a transformative Reiki Training combining traditional Reiki teachings with sound alchemy, vocal alchemy, and meditation! You are invited into a deeply transformative Holy Fire® III Reiki Levels I & II Training, a sacred 3-day immersion designed to awaken your innate healing abilities, expand your energetic awareness, and empower you to confidently work with Reiki for yourself and others. Held in the supportive, high-frequency container of a kundalini yoga studio, this training blends traditional Reiki teachings with sound alchemy, vocal alchemy, guided meditation, and embodied energetic practices, creating a multidimensional learning and healing experience. Space is limited to ensure an intimate and supportive experience.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174776965%2F930689871303%2F1%2Foriginal.20260113-210038?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=17f50ad1edf62f8f3e43b2b586cc94c4,04/17/2026,10:00 AM,04/17/2026,04:00 PM,Buddha Bella Healing Center,7575 North 16th Street,Suite 33 Phoenix,AZ,85020,https://eventbrite.com/e/holy-fire-iii-reiki-training-levels-i-ii-tickets-1980499292698
In-Person CISA Exam Prep Course in Scottsdale,"Certified Information Security Auditor (CISA) Guaranteed to Run In-Person and Online Classes Every Week. Guarantee to run in-person CISA exam prep course with official course materials, certified instructors and confirmed classes. 📍 The Certification Planner’s Our 4-day CISA training covers all five key domains of the CISA exam based on the 💡 · #CISACertification #CISAExam #InformationSecurity #ISACA #CISAStudy #CISAHouston #CybersecurityTraining #AuditCertification #CISAReviewCourse #GRC #ITGovernance",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175487499%2F1918190142043%2F1%2Foriginal.20260121-204937?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=5fa6c502afe6c1fe628e9528dc92a4fb,Multiple dates,,,,7150 E Camelback Rd suite 444,7150 East Camelback Road,suite 444 Scottsdale,AZ,85251,https://eventbrite.com/e/in-person-cisa-exam-prep-course-in-scottsdale-tickets-1981252327044
"Workplace Communication for Beginners: 1 Day Training in Phoenix, AZ","Learn workplace communication basics including email writing, tone, clarity, presentations, active listening, and team communication skills. Save This 1 Day course introduces the fundamental communication skills needed in a professional environment. You learn how to write clear emails, use the right tone, speak confidently, and present information effectively. The program also covers active listening, clarity in messaging, etiquette, and team communication. The training uses simple language, practical exercises, and relatable examples to help beginners communicate with confidence at work. By the end of this course, you will be able to: This course uses simple explanations and practical examples designed specifically for beginners. The trainer brings strong experience in communication skills coaching and has helped many first-time professionals build confidence. The sessions are interactive, relatable, and focused on real workplace scenarios. You finish the workshop with skills you can immediately apply. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,24th At Camelback,2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/workplace-communication-for-beginners-1-day-training-in-phoenix-az-tickets-1977859258284
"CCNA Certification – 4-Day Classroom Training in Tempe, AZ","Prepare for the CCNA 200-301 exam with expert guidance, immersive Cisco labs, and hands-on experience in real enterprise networking. Strengthen your networking foundation with our 4-Day Classroom-based Cisco Certified Network Associate (CCNA) Certification Training, designed to deliver focused, instructor-led learning with hands-on practice. This intensive program helps participants gain real-world networking skills while preparing effectively for the CCNA certification exam. The training emphasizes practical understanding of enterprise networking concepts through guided labs, interactive discussions, and real-time configuration exercises—ideal for professionals who prefer face-to-face, structured learning. During this CCNA classroom training, you will: This 4-day CCNA classroom training is ideal for: After completing the The CCNA credential is globally recognized and acts as a stepping stone toward advanced Cisco certifications and long-term networking careers. iCert Global offers industry-focused certification training designed to build practical skills and career readiness. Our CCNA programs combine expert instruction, hands-on labs, and exam-aligned learning. We also offer training for: For any queries related to the exam, location, course material or more, please connect on:",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177275192%2F2958041386231%2F1%2Foriginal.20260211-142137?w=600&auto=format%2Ccompress&q=75&sharp=10&s=8f2078472017f6a012a201b9a0573372,Multiple dates,,,,64 E Broadway Rd,64 East Broadway Road,Tempe,AZ,85282,https://eventbrite.com/e/ccna-certification-4-day-classroom-training-in-tempe-az-tickets-1984021542843
"CISSP Exam Prep In-Person Course in Phoenix, AZ","CISSP exam preparation 4 days in-person guaranteed to run training by ISC2 certified instructors in over 120 cities every week. Confirmed CISSP In-person exam prep training every month by ISC2 certified instructors on official CISSP course materials The The CISSP exam is based on Our CISSP training bootcamp is tailored for professionals aiming to not just pass the exam, but to truly Whether you're looking to advance your career or build a robust cybersecurity foundation, our CISSP program delivers results that matter. Certification Planner is a trusted name in certification training, known for quality, commitment, and consistency. Our programs are designed not just for passing exams—but for building confidence, expertise, and career momentum. With thousands of professionals trained and certified, a 98.23% success rate, and 5-star instructor reviews, we’re here to help you Certification Planner hosts Candidates must have We offer PMP | CAPM | PgMP | RMP | CISA | CISM | Salesforce | ITIL | Lean Six Sigma GB & BB | and more",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176952108%2F400103897473%2F1%2Foriginal.20260207-165523?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f891e99f0d91ba39d95ee4d96677361f,Multiple dates,,,,CenturyLink Tower,20 East Thomas Road,Phoenix,AZ,85012,https://eventbrite.com/e/cissp-exam-prep-in-person-course-in-phoenix-az-tickets-1983113879999
In-Person Salesforce Administrator Exam Prep Course in Phoenix,"Salesforce Administrator Guaranteed to Run In-Person and Online Classes Every Week. Guarantee to run in-person Salesforce Administrator exam prep course with certified instructors and Trailhead training. Are you looking to grow your career in the world of Salesforce? Join our The Salesforce Administrator role is critical in any organization using Salesforce. As the system’s primary point of contact, administrators are responsible for configuring, maintaining, and supporting the Salesforce platform to meet business goals efficiently. Our Salesforce Administrator training is designed for both beginners and experienced professionals. It blends theoretical knowledge with real-world application—equipping you to pass the exam",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174243588%2F1918190142043%2F1%2Foriginal.20260107-202036?w=600&auto=format%2Ccompress&q=75&sharp=10&s=857534d3d7b2d97afa3a85467b4eb483,Multiple dates,,,,"CenturyLink Tower, 20 E Thomas Rd 2200, Phoenix, Arizona, 85012, USA","CenturyLink Tower, 20 E Thomas Rd #2200",Phoenix,AZ,85012,https://eventbrite.com/e/in-person-salesforce-administrator-exam-prep-course-in-phoenix-tickets-1980077281451
In-Person CAPM Exam Prep Course in Portland,"CAPM Certified Project Management Professional(CAPM) Guaranteed to Run In-Person and Online Classes Every Week. Guarantee to run in-person CAPM exam prep course with pass guarantee, certified instructors and official course materials. The Register through Key Skills Covered: Understanding project management terminologies and definitions, Essential skills for managing a project, Problem-solving tools and techniques, and Applying project management principles and best practices.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175712786%2F1918190142043%2F1%2Foriginal.20260124-115921?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c6932553363f8534801d247ad4a3c4e9,Multiple dates,,,,"1050 SW 6th Ave 1100, Portland, Oregan, 97204, USA",1050 SW 6th Ave #1100,Portland,OR,97204,https://eventbrite.com/e/in-person-capm-exam-prep-course-in-portland-tickets-1981479133428
In-Person LSSBB Exam Prep Course in Phoenix,"Lean Six Sigma Black Belt (LSSBB) Guaranteed to Run In-Person and Online Classes Every Week. Guarantee to run in-person Lean Six Sigma Black Belt exam prep course with pass guarantee, certified instructors and exam voucher. ⚠️ Join our immersive The Led by certified Master Black Belt instructors, this program blends intensive classroom training with practical case studies and real-world scenarios. You'll build deep expertise in Lean Six Sigma and graduate ready to lead organizational transformation. ✔ This workshop is ideal for: ✅ Certified & experienced Master Black Belt instructors PMP | CAPM | PgMP | RMP | CISSP | CISA | CISM | ITIL 4 | Salesforce Admin | Salesforce BA | Lean Six Sigma Green Belt | Black Belt | and more... In-person or online | Classes available every week | Visit",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176716372%2F1918190142043%2F1%2Foriginal.20260204-210453?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c85a14b6731e661982a507dfbba217e8,Multiple dates,,,,CenturyLink Tower,"CenturyLink Tower, 20 E Thomas Rd #2200",Phoenix,AZ,85012,https://eventbrite.com/e/in-person-lssbb-exam-prep-course-in-phoenix-tickets-1982459887891
In-Person LSSGB Exam Prep Course in Phoenix,"Lean Six Sigma Green Belt (LSSGB) Guaranteed to Run In-Person and Online Classes Every Week. Guarantee to run in-person Lean Six Sigma Green Belt exam prep course with pass guarantee, certified instructors and exam voucher. This is a 4-day instructor-led training, held Tuesday through Friday or Monday to Thursday. Please note: Eventbrite only displays the first day due to platform limitations, but the course spans the full four days as detailed below. Gain your Certification Planner’s LSSGB training delivers a comprehensive blend of theory and hands-on practice, ensuring you’re fully equipped to succeed in the Green Belt exam and apply your knowledge in real-world scenarios. ✔ Register now on Eventbrite for instant confirmation PMP® | CAPM® | PMI-ACP® | CISSP® | ITIL® 4 | CISA® | Salesforce | Black Belt | TOGAF® | And More!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176603727%2F1918190142043%2F1%2Foriginal.20260203-202849?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=a3b68bd62d427c7302db5a26940c0b32,Multiple dates,,,,"CenturyLink Tower, 20 E Thomas Rd 2200, Phoenix, Arizona, 85012, USA","CenturyLink Tower, 20 E Thomas Rd #2200",Phoenix,AZ,85012,https://eventbrite.com/e/in-person-lssgb-exam-prep-course-in-phoenix-tickets-1982307400798
"""2 Much Smoke"" Concert & After-Party","4/20 Fest Representing the culture & innovation of the Cannabis Industry in Arizona. A fan fusion of Live Entertainment, Food Trucks,Vendors",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171116981%2F1534057374333%2F1%2Foriginal.20251117-042640?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b78dab6ccbce38f19d37293b4624d7a5,04/18/2026,08:00 PM,04/19/2026,02:00 AM,"CasaMoreno Nightclub - Phoenix, Arizona",6114 North 27th Avenue,Phoenix,AZ,85017,https://eventbrite.com/e/2-much-smoke-concert-after-party-tickets-1972200335293
PMI CAPM® Certification Training Course – 4-Day Phoenix Bootcamp,"CAPM exam preparation bootcamp with option to include exam voucher, 100% pass assurance, and guaranteed to run by certified instructors. CAPM 4 days in-person guaranteed to run training with 100% pass guarantee and certified instructors in over 120 cities every week Each session dives deep into PMI’s Exam Content Outline (ECO), covering: ✔ Building and leading high-performing teams ✔ Managing project execution and business value ✔ Navigating complexity, compliance, and organizational change ✔ Live mock exams and real-time Q&A Chat with a live agent now: Visit our website: Training manager: Jacob Martin We also offer training for: PMP®, PMI-ACP®, CISSP®, ITIL®, Salesforce®, Six Sigma, and more.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178241064%2F570781062583%2F1%2Foriginal.20260223-204815?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b58fe5494f0564d42bcece82c5ca7dc0,Multiple dates,,,,CenturyLink Tower,20 East Thomas Road,Phoenix,AZ,85012,https://eventbrite.com/e/pmi-capm-certification-training-course-4-day-phoenix-bootcamp-tickets-1983984892220
TRAP Yoga w/ Trap Yoga Goddess,"Get ready to vibe and flow to some lit sounds and beats while transmuting your innerG at Trap Yoga with Trap Yoga Goddess! TRAP Yoga is an energetic, Ashtanga vinyasa remix class that blends intentional breathwork, dynamic sequencing, and trap/hip-hop/r&b beats to create a powerful mind-body experience. This isn’t just a yoga class — it’s a space to strengthen your awareness, transmute stress into power, and reconnect with your body through rhythm and movement. Expect: • A structured Ashtanga-inspired flow with creative vinyasa transitions No experience is necessary — just come with an open mind and a willingness to move. TRAP Yoga is a growing community. We are building something rooted in healing, cultural expression, and collective support. Through movement, music, and shared energy, we create a space where you are seen, supported, and challenged to rise.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178167217%2F762867823083%2F1%2Foriginal.20260223-020331?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d785ab101e051c7ab1cfa2faa0339e85,Multiple dates,,,,Chic Artistry Studio,222 East McDowell Road,c 101 Phoenix,AZ,85004,https://eventbrite.com/e/trap-yoga-w-trap-yoga-goddess-tickets-1983746321649
"Strategic & Enterprise Leadership for Women – 8 Hours | Phoenix, AZ","She Heals, She Leads® Series—A powerful program for women leaders to step into influence, make bold decisions, and build lasting impact. Through practical frameworks, reflective exercises, and real-world scenarios, participants deepen strategic thinking, sharpen decision-making confidence, and build executive presence. The program directly addresses challenges such as power dynamics, bias, stakeholder influence, resilience, and sustainable leadership. By the end of the day, women front runners leave with greater clarity in how they lead, tools to operate effectively at the enterprise level, and a clear action plan to advance their leadership impact and long-term career trajectory. Bring Our team will partner with you to tailor the program to your organizational goals, leadership culture, and participant profile—ensuring relevance, depth, and measurable outcomes. The program can be delivered at your convenience 📩 Together, let’s cultivate Whether you’re developing a select leadership cohort of 3 or scaling learning for 100+ women leaders, Wisdom Hub is here to support you—bringing",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176786864%2F2985555841582%2F1%2Foriginal.20260205-160609?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=7bb622ec3ebc088c71c82535c3ea95ae,Multiple dates,,,,Regus - Phoenix,"24th At Camelback, 2375 E Camelback Rd #600",PH: +1 617 789 0913 Phoenix,AZ,85016,https://eventbrite.com/e/strategic-enterprise-leadership-for-women-8-hours-phoenix-az-tickets-1982444020431
"Rise in Emotional Power: A One-Day Workshop in Phoenix, AZ for Women","""She Heals, She Leads® Series—an intimate 1day experience for women to deepen emotional wisdom, reclaim inner strength, and move forward up"" Across six carefully sequenced modules, participants move from awareness to self-worth, boundaries, and resilience. Through guided reflection, practical tools, and supportive group processes, women learn to validate themselves, communicate assertively, and respond to stress with steadiness instead of overwhelm. The result is not “fixing emotions,” but reclaiming them as a source of power. Whether you have a small team of 3 or a group of 100, Wisdom Hub is here to support you—bringing wisdom beyond knowledge to every learning experience. © 2026 Wisdom Hub. All rights reserved.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176421722%2F2985555841582%2F1%2Foriginal.20260202-043107?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2b759c6e5941aef71c1303a30ca879a0,Multiple dates,,,,Regus - Phoenix,"24th At Camelback, 2375 E Camelback Rd #600",PH: +1 617 789 0913 Phoenix,AZ,85016,https://eventbrite.com/e/rise-in-emotional-power-a-one-day-workshop-in-phoenix-az-for-women-tickets-1982158753189
"Monsters, Mobsters & Mayhem : A Phoenix True Crime Tour","Join us on a wild ride through Phoenix's dark past with Monsters, Mobsters & Mayhem - a true crime tour like no other! Beneath the sunshine and skyline, Phoenix has a darker past. We take you through downtown Phoenix — From This tour covers the crimes, trials, and people tied to Phoenix’s criminal past — If you’re into true crime, local history, — 🕗 We end the tour at the — 🎟️",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173601130%2F1954096559783%2F1%2Foriginal.20251228-155950?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d2c5a1c3579b7aa7fb776c0c7b396635,Multiple dates,,,,Maricopa County Sheriff’s Office,550 West Jackson Street,Phoenix,AZ,85003,https://eventbrite.com/e/monsters-mobsters-mayhem-a-phoenix-true-crime-tour-tickets-1979165897477
"Biochemistry from Beginner to Intermediate – 1 Day Course – Phoenix, AZ","Learn biomolecules, enzymes, metabolism, and clinical biochemistry to understand human biology and disease mechanisms confidently. Save Duration: 1 Full Day (8 Hours) This course introduces students to the essential principles of biochemistry, starting with foundational concepts and progressing to intermediate-level understanding. Participants explore biomolecules, enzymes, metabolic pathways, and clinical biochemistry topics linked to health and disease. The workshop incorporates visual explanations, simplified conceptual frameworks, and practical examples to make complex biochemical topics clear and manageable for minors and beginner-level learners. By the end of the program, students will understand how biochemical reactions sustain life and how disorders arise when pathways are disrupted. • Understand the major classes of biomolecules • School and college students This course simplifies biochemistry into clear, approachable concepts that students can understand easily. With hands-on explanations, real-life examples, and step-by-step learning, participants gain confidence in complex topics like enzymes, metabolism, and clinical biochemistry. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,24th At Camelback,2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/biochemistry-from-beginner-to-intermediate-1-day-course-phoenix-az-tickets-1982667070580
"Compliance & Ethics for Bank Teams: 1 Day Workshop | Phoenix, AZ","Gain confidence in banking compliance by learning key regulations, ethical behaviours, and safe data-handling practices. Save Duration: 1 Full Day (8 Hours) This course provides an essential introduction to Bankers, auditors, operations teams. This course is designed to help you build a strong foundation in compliance and ethical behaviour, which are essential in today’s banking environment. You will learn practical, real-world concepts that can be applied immediately in your daily responsibilities. Our approach simplifies complex regulations, making them easy to understand and implement. The training combines interactive learning with clear examples to enhance comprehension and workplace readiness. By the end of the session, you will feel more confident in making ethical decisions and maintaining regulatory compliance. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer in-house training tailored to your organization’s policies, operations, and risk areas. Whether your team needs support with ethical decision-making, reporting procedures, or regulatory awareness, we customize the content to ensure maximum relevance. This ensures your employees gain the practical knowledge and confidence required to uphold compliance across the organization.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/compliance-ethics-for-bank-teams-1-day-workshop-phoenix-az-tickets-1982160285773
"Real Estate Investment Skills – 1 Day Training Course – Phoenix, AZ","Learn property investment basics, ROI analysis, financing options, and risk assessment to make confident and informed real estate decisions. Save Duration: 1 Full Day (8 Hours) This practical workshop introduces participants to the fundamentals of real estate investment and guides them through market analysis, ROI calculations, financing structures, and portfolio-building strategies. Through real-world examples and structured analysis tools, learners understand how to evaluate properties, assess risks, and identify profitable opportunities. By the end of the workshop, participants will be able to analyze investment deals, compare market segments, and apply decision-making frameworks used by successful investors. • Understand the fundamentals of real estate investment • Beginners entering real estate investment This workshop breaks down real estate investing into simple, practical steps so that beginners can understand the market and evaluate opportunities with confidence. Participants gain hands-on skills to analyze deals, calculate returns, and understand financing options. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,24th At Camelback,2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/real-estate-investment-skills-1-day-training-course-phoenix-az-tickets-1982664138811
"Event Planning Fundamentals: 1 Day Beginner Course | Phoenix, AZ","Hands-on course designed to strengthen event planning skills—from budgeting and scheduling to marketing and smooth execution. Save Duration: 1 Full Day (8 Hours) This one-day program introduces the core steps of Aspiring event planners, freelancers, and corporate staff involved in planning or coordinating events. This course is perfect if you want to build a solid foundation in event planning without feeling overwhelmed. It provides simple, structured steps that make planning, organising, and executing events easier and more efficient. You learn how to manage budgets, timelines, vendors, and logistics while maintaining a clear workflow. The content blends practical examples with hands-on activities that reflect real event scenarios. With guided learning and structured planning tools, you gain the confidence to deliver well-organised and memorable events. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration We offer fully customisable in-house sessions tailored to your organisation’s event types, workflows, and expectations. Whether you need deeper focus on budgeting, logistics, promotion, or vendor management, we adjust the curriculum to meet your needs. In-house delivery ensures relevance, consistency, and stronger event-planning skills across your entire team.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/event-planning-fundamentals-1-day-beginner-course-phoenix-az-tickets-1982329909121
"Bioinformatics & Data Visualization: 1 Day Masterclass – Phoenix, AZ","Learn bioinformatics basics, biological databases, sequences, and simple visualization tools used in modern biology, no coding required. Save Duration: 1 Full Day (8 Hours) This workshop introduces participants to the essentials of bioinformatics and data visualization, combining biology with computer science in a simple and approachable format. Learners explore DNA and protein sequences, biological databases, sequence alignment, protein structure prediction, omics datasets, and basic data visualization techniques. No coding or computational background is required. All tools and concepts are explained in plain language, using real biological examples and guided activities. By the end of the training, participants will understand how biological data is analyzed, stored, compared, and visualized in modern research and healthcare. • Understand the foundations of bioinformatics in simple language • Biology students and beginners This workshop explains bioinformatics in a simple, beginner-friendly format while still covering the essential tools used in modern biology. You will learn through real examples, guided demonstrations, and practical data exercises, making complex concepts easy to understand. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,24th At Camelback,2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/bioinformatics-data-visualization-1-day-masterclass-phoenix-az-tickets-1982750619477
"Negotiating for Results: 2 Days Workshop in Phoenix, AZ","Master negotiation skills to achieve better results, handle opposition, and close deals effectively. 1. Groups of three or more receive a 10% discount 2. Organizations hosting an in-house session with 10+ participants enjoy a 15% discount. Negotiating is a key skill in both personal and professional life. This two-day course helps participants understand negotiation principles, recognize personality styles, and apply effective strategies to achieve win-win outcomes. Through interactive exercises, participants will learn to prepare, bargain, handle opposition, and close negotiations confidently. Business professionals and team members of all levels seeking to enhance negotiation and communication skills. This course offers practical, hands-on learning to improve your negotiation skills immediately. By understanding personality types, preparing thoroughly, and practicing real-world scenarios, you will gain the confidence and strategies needed to negotiate effectively in any situation. Whether in business or daily life, this course equips you with tools to achieve mutually beneficial outcomes and foster stronger professional relationships. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171902092%2F2740397811611%2F1%2Foriginal.20251128-041956?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2e421a2e4f10692d7cc6fc4a18c1ac83,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/negotiating-for-results-2-days-workshop-in-phoenix-az-tickets-1983334263171
"Enterprise SOC Leadership Essentials: 1 Day Training, Phoenix, AZ","Build essential SOC leadership skills in 1 day and learn how to design, manage, and strengthen a world-class security operations environment Save Duration: 1 Full Day (8 Hours) This essential level 1 Day training provides a clear and simplified introduction to building and leading a Security Operations Center (SOC). By the end of the course, This course is ideal for: This 1 Day essential program simplifies SOC leadership, making it ideal for individuals who want clarity without technical overload. Know a team or professional who could benefit from our workshops? Refer them and earn attractive royalties for every successful registration",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178292702%2F2740397811611%2F1%2Foriginal.20260224-113718?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=993aef7df329b0e8bedcd720a4dfa128,Multiple dates,,,,"regus AZ, Phoenix - 24th and Camelback",2375 East Camelback Road Suite 600,Ph No +1 469 666 9332 Phoenix,AZ,85016,https://eventbrite.com/e/enterprise-soc-leadership-essentials-1-day-training-phoenix-az-tickets-1979037086199
